totalPages;currentPage;pageSize;nextResourceURI;band;isGuestUser;dot11Status;macAddress;currentlyTracked;confidenceFactor;historyLogReason;ipAddress;ssId;apMacAddress;mapHierarchyString;floorRefId;length;width;height;offsetX;offsetY;unit;imageName;x;y;unit2;currentServerTime;firstLocatedTime;lastLocatedTime;latitude;longitude;unit3
2416;1;5000;https://10.30.5.17/api/contextaware/v1/location/history/clients/?page=2&pageSize=5000;UNKNOWN;FALS;PROBING;00:c2:c6:53:88:74;CERT;952;SIGNIFICANT_MOVEMENT;;;;WiFi Public - Andorra Telecom>Andorra La Vella>Andorra La Vella;-4.56432E+18;4795.434;3783.4788;321.84094;0;0;FEET;domain_5_1490020184435.jpg;2203.59;1793.07;FEET;2017-07-21T10:48:33.975+0200;2017-06-26T10:56:19.908+0200;2017-06-26T11:01:21.991+0200;;;
2416;1;5000;https://10.30.5.17/api/contextaware/v1/location/history/clients/?page=2&pageSize=5000;UNKNOWN;FALS;PROBING;08:3d:88:f2:f8:5f;CERT;304;SIGNIFICANT_MOVEMENT;;;;WiFi Public - Andorra Telecom>Andorra La Vella>Andorra La Vella;-4.56432E+18;4795.434;3783.4788;321.84094;0;0;FEET;domain_5_1490020184435.jpg;722.36;2367.24;FEET;2017-07-21T10:48:33.975+0200;2017-06-26T08:58:07.734+0200;2017-06-26T11:02:12.350+0200;;;
2416;1;5000;https://10.30.5.17/api/contextaware/v1/location/history/clients/?page=2&pageSize=5000;UNKNOWN;FALS;ASSOCIATED;2c:1f:23:da:ef:da;CERT;304;SIGNIFICANT_MOVEMENT;;Andorra wifi;0c:f5:a4:97:b9:20;WiFi Public - Andorra Telecom>Andorra La Vella>Andorra La Vella;-4.56432E+18;4795.434;3783.4788;321.84094;0;0;FEET;domain_5_1490020184435.jpg;2918.15;1992.72;FEET;2017-07-21T10:48:33.975+0200;2017-06-26T10:52:24.161+0200;2017-06-26T11:04:01.144+0200;;;
2416;1;5000;https://10.30.5.17/api/contextaware/v1/location/history/clients/?page=2&pageSize=5000;UNKNOWN;FALS;PROBING;d0:7e:35:b7:ae:53;CERT;848;SIGNIFICANT_MOVEMENT;;;;WiFi Public - Andorra Telecom>Andorra La Vella>Andorra La Vella;-4.56432E+18;4795.434;3783.4788;321.84094;0;0;FEET;domain_5_1490020184435.jpg;915.89;2309.51;FEET;2017-07-21T10:48:33.975+0200;2017-06-25T22:58:26.225+0200;2017-06-26T11:03:24.868+0200;;;
2416;1;5000;https://10.30.5.17/api/contextaware/v1/location/history/clients/?page=2&pageSize=5000;UNKNOWN;FALS;PROBING;c0:c9:76:7d:36:e9;CERT;944;SIGNIFICANT_MOVEMENT;;;;WiFi Public - Andorra Telecom>Andorra La Vella>Andorra La Vella;-4.56432E+18;4795.434;3783.4788;321.84094;0;0;FEET;domain_5_1490020184435.jpg;3547.82;1887.37;FEET;2017-07-21T10:48:33.975+0200;2017-06-26T10:57:30.432+0200;2017-06-26T11:03:38.974+0200;;;
2416;1;5000;https://10.30.5.17/api/contextaware/v1/location/history/clients/?page=2&pageSize=5000;UNKNOWN;FALS;UNKNOWN;64:bc:0c:6a:8c:10;CERT;312;SIGNIFICANT_MOVEMENT;;;;WiFi Public - Andorra Telecom>Andorra La Vella>Andorra La Vella;-4.56432E+18;4795.434;3783.4788;321.84094;0;0;FEET;domain_5_1490020184435.jpg;2303.4;1601.26;FEET;2017-07-21T10:48:33.975+0200;2017-06-26T10:07:42.076+0200;2017-06-26T11:04:19.304+0200;;;
2416;1;5000;https://10.30.5.17/api/contextaware/v1/location/history/clients/?page=2&pageSize=5000;UNKNOWN;FALS;PROBING;80:19:34:55:93:c6;CERT;768;SIGNIFICANT_MOVEMENT;;;;WiFi Public - Andorra Telecom>Andorra La Vella>Andorra La Vella;-4.56432E+18;4795.434;3783.4788;321.84094;0;0;FEET;domain_5_1490020184435.jpg;2412.35;1727.52;FEET;2017-07-21T10:48:33.975+0200;2017-06-26T08:53:16.196+0200;2017-06-26T11:03:24.846+0200;;;
2416;1;5000;https://10.30.5.17/api/contextaware/v1/location/history/clients/?page=2&pageSize=5000;UNKNOWN;FALS;ASSOCIATED;18:89:5b:bf:b4:12;CERT;368;SIGNIFICANT_MOVEMENT;;Andorra wifi;68:86:a7:29:31:a0;WiFi Public - Andorra Telecom>Andorra La Vella>Andorra La Vella;-4.56432E+18;4795.434;3783.4788;321.84094;0;0;FEET;domain_5_1490020184435.jpg;3039.37;2004.13;FEET;2017-07-21T10:48:33.975+0200;2017-06-26T11:01:09.866+0200;2017-06-26T11:02:18.394+0200;;;
2416;1;5000;https://10.30.5.17/api/contextaware/v1/location/history/clients/?page=2&pageSize=5000;UNKNOWN;FALS;UNKNOWN;4c:66:41:c7:69:03;CERT;856;SIGNIFICANT_MOVEMENT;;;;WiFi Public - Andorra Telecom>Andorra La Vella>Andorra La Vella;-4.56432E+18;4795.434;3783.4788;321.84094;0;0;FEET;domain_5_1490020184435.jpg;2213.82;1752.8;FEET;2017-07-21T10:48:33.975+0200;2017-06-26T10:52:38.310+0200;2017-06-26T11:00:35.630+0200;;;
2416;1;5000;https://10.30.5.17/api/contextaware/v1/location/history/clients/?page=2&pageSize=5000;UNKNOWN;FALS;UNKNOWN;ec:9b:f3:75:8a:02;CERT;640;SIGNIFICANT_MOVEMENT;;;;WiFi Public - Andorra Telecom>Andorra La Vella>Andorra La Vella;-4.56432E+18;4795.434;3783.4788;321.84094;0;0;FEET;domain_5_1490020184435.jpg;1704.69;1966.49;FEET;2017-07-21T10:48:33.975+0200;2017-06-26T10:46:37.757+0200;2017-06-26T11:00:57.761+0200;;;
2416;1;5000;https://10.30.5.17/api/contextaware/v1/location/history/clients/?page=2&pageSize=5000;UNKNOWN;FALS;UNKNOWN;68:64:4b:9c:0a:03;CERT;496;SIGNIFICANT_MOVEMENT;;;;WiFi Public - Andorra Telecom>Andorra La Vella>Andorra La Vella;-4.56432E+18;4795.434;3783.4788;321.84094;0;0;FEET;domain_5_1490020184435.jpg;3409.46;1955.78;FEET;2017-07-21T10:48:33.976+0200;2017-06-26T10:41:13.679+0200;2017-06-26T11:01:15.925+0200;;;
2416;1;5000;https://10.30.5.17/api/contextaware/v1/location/history/clients/?page=2&pageSize=5000;UNKNOWN;FALS;ASSOCIATED;8c:1a:bf:a8:b8:0a;CERT;296;SIGNIFICANT_MOVEMENT;;Andorra wifi;88:75:56:83:f6:d0;WiFi Public - Andorra Telecom>Andorra La Vella>Andorra La Vella;-4.56432E+18;4795.434;3783.4788;321.84094;0;0;FEET;domain_5_1490020184435.jpg;1065.44;2284;FEET;2017-07-21T10:48:33.976+0200;2017-06-26T10:22:26.196+0200;2017-06-26T11:00:43.689+0200;;;
2416;1;5000;https://10.30.5.17/api/contextaware/v1/location/history/clients/?page=2&pageSize=5000;UNKNOWN;FALS;UNKNOWN;68:3e:34:01:9d:da;CERT;224;SIGNIFICANT_MOVEMENT;;;;WiFi Public - Andorra Telecom>Andorra La Vella>Andorra La Vella;-4.56432E+18;4795.434;3783.4788;321.84094;0;0;FEET;domain_5_1490020184435.jpg;3245.57;2008.43;FEET;2017-07-21T10:48:33.976+0200;2017-06-26T11:01:11.908+0200;2017-06-26T11:01:32.085+0200;;;
2416;1;5000;https://10.30.5.17/api/contextaware/v1/location/history/clients/?page=2&pageSize=5000;UNKNOWN;FALS;PROBING;78:c3:e9:f0:84:a4;CERT;904;SIGNIFICANT_MOVEMENT;;;;WiFi Public - Andorra Telecom>Andorra La Vella>Andorra La Vella;-4.56432E+18;4795.434;3783.4788;321.84094;0;0;FEET;domain_5_1490020184435.jpg;2037.92;1847.65;FEET;2017-07-21T10:48:33.976+0200;2017-06-26T10:48:14.476+0200;2017-06-26T11:01:19.939+0200;;;
2416;1;5000;https://10.30.5.17/api/contextaware/v1/location/history/clients/?page=2&pageSize=5000;UNKNOWN;FALS;UNKNOWN;04:15:52:3e:a7:80;CERT;312;SIGNIFICANT_MOVEMENT;;;;WiFi Public - Andorra Telecom>Andorra La Vella>Andorra La Vella;-4.56432E+18;4795.434;3783.4788;321.84094;0;0;FEET;domain_5_1490020184435.jpg;2804.87;1986.97;FEET;2017-07-21T10:48:33.976+0200;2017-06-25T22:58:26.234+0200;2017-06-26T11:00:53.724+0200;;;
2416;1;5000;https://10.30.5.17/api/contextaware/v1/location/history/clients/?page=2&pageSize=5000;UNKNOWN;FALS;UNKNOWN;4c:66:41:be:7f:5e;CERT;696;SIGNIFICANT_MOVEMENT;;;;WiFi Public - Andorra Telecom>Andorra La Vella>Andorra La Vella;-4.56432E+18;4795.434;3783.4788;321.84094;0;0;FEET;domain_5_1490020184435.jpg;2405.48;1863.55;FEET;2017-07-21T10:48:33.976+0200;2017-06-26T10:36:07.569+0200;2017-06-26T11:01:30.090+0200;;;
2416;1;5000;https://10.30.5.17/api/contextaware/v1/location/history/clients/?page=2&pageSize=5000;UNKNOWN;FALS;PROBING;00:03:2a:25:58:d7;CERT;904;SIGNIFICANT_MOVEMENT;;;;WiFi Public - Andorra Telecom>Andorra La Vella>Andorra La Vella;-4.56432E+18;4795.434;3783.4788;321.84094;0;0;FEET;domain_5_1490020184435.jpg;488.34;2487.17;FEET;2017-07-21T10:48:33.976+0200;2017-06-26T07:29:40.573+0200;2017-06-26T11:01:13.887+0200;42.507545;1.520441;DEGREES
2416;1;5000;https://10.30.5.17/api/contextaware/v1/location/history/clients/?page=2&pageSize=5000;UNKNOWN;FALS;ASSOCIATED;34:8a:7b:5b:97:68;CERT;312;SIGNIFICANT_MOVEMENT;;Andorra wifi;dc:a5:f4:04:34:40;WiFi Public - Andorra Telecom>Andorra La Vella>Andorra La Vella;-4.56432E+18;4795.434;3783.4788;321.84094;0;0;FEET;domain_5_1490020184435.jpg;3118.39;2011.05;FEET;2017-07-21T10:48:33.976+0200;2017-06-26T10:32:01.937+0200;2017-06-26T11:01:28.013+0200;;;
2416;1;5000;https://10.30.5.17/api/contextaware/v1/location/history/clients/?page=2&pageSize=5000;UNKNOWN;FALS;UNKNOWN;64:cc:2e:79:d1:c7;CERT;304;SIGNIFICANT_MOVEMENT;;;;WiFi Public - Andorra Telecom>Andorra La Vella>Andorra La Vella;-4.56432E+18;4795.434;3783.4788;321.84094;0;0;FEET;domain_5_1490020184435.jpg;3548.36;1935.52;FEET;2017-07-21T10:48:33.976+0200;2017-06-26T10:50:23.351+0200;2017-06-26T11:01:32.082+0200;;;
2416;1;5000;https://10.30.5.17/api/contextaware/v1/location/history/clients/?page=2&pageSize=5000;UNKNOWN;FALS;PROBING;64:e6:82:c7:18:34;CERT;944;SIGNIFICANT_MOVEMENT;;;;WiFi Public - Andorra Telecom>Andorra La Vella>Andorra La Vella;-4.56432E+18;4795.434;3783.4788;321.84094;0;0;FEET;domain_5_1490020184435.jpg;605.4;2512.14;FEET;2017-07-21T10:48:33.976+0200;2017-06-26T10:57:50.553+0200;2017-06-26T11:00:53.737+0200;;;
2416;1;5000;https://10.30.5.17/api/contextaware/v1/location/history/clients/?page=2&pageSize=5000;UNKNOWN;FALS;UNKNOWN;fc:19:10:92:2b:ef;CERT;296;SIGNIFICANT_MOVEMENT;;;;WiFi Public - Andorra Telecom>Andorra La Vella>Andorra La Vella;-4.56432E+18;4795.434;3783.4788;321.84094;0;0;FEET;domain_5_1490020184435.jpg;1220.28;2188.9;FEET;2017-07-21T10:48:33.976+0200;2017-06-26T10:57:00.122+0200;2017-06-26T11:01:01.805+0200;;;
2416;1;5000;https://10.30.5.17/api/contextaware/v1/location/history/clients/?page=2&pageSize=5000;UNKNOWN;FALS;UNKNOWN;64:bc:0c:6a:8c:10;CERT;808;SIGNIFICANT_MOVEMENT;;;;WiFi Public - Andorra Telecom>Andorra La Vella>Andorra La Vella;-4.56432E+18;4795.434;3783.4788;321.84094;0;0;FEET;domain_5_1490020184435.jpg;2355.46;1695.29;FEET;2017-07-21T10:48:33.976+0200;2017-06-26T10:07:42.076+0200;2017-06-26T11:02:50.583+0200;;;
2416;1;5000;https://10.30.5.17/api/contextaware/v1/location/history/clients/?page=2&pageSize=5000;UNKNOWN;FALS;PROBING;88:28:b3:0a:e8:f9;CERT;944;SIGNIFICANT_MOVEMENT;;;;WiFi Public - Andorra Telecom>Andorra La Vella>Andorra La Vella;-4.56432E+18;4795.434;3783.4788;321.84094;0;0;FEET;domain_5_1490020184435.jpg;299.72;2493.66;FEET;2017-07-21T10:48:33.976+0200;2017-06-26T11:01:05.864+0200;2017-06-26T11:02:46.593+0200;;;
2416;1;5000;https://10.30.5.17/api/contextaware/v1/location/history/clients/?page=2&pageSize=5000;UNKNOWN;FALS;ASSOCIATED;b4:9d:0b:38:c8:4b;CERT;848;SECURITY_POLICY_CHANGE;;Andorra wifi;dc:a5:f4:04:4e:40;WiFi Public - Andorra Telecom>Andorra La Vella>Andorra La Vella;-4.56432E+18;4795.434;3783.4788;321.84094;0;0;FEET;domain_5_1490020184435.jpg;3079.47;1996.57;FEET;2017-07-21T10:48:33.976+0200;2017-06-26T10:57:42.506+0200;2017-06-26T11:02:34.522+0200;;;
2416;1;5000;https://10.30.5.17/api/contextaware/v1/location/history/clients/?page=2&pageSize=5000;UNKNOWN;FALS;ASSOCIATED;b4:9d:0b:38:c8:4b;CERT;848;NETWORK_STATUS_CHANGE;;Andorra wifi;dc:a5:f4:04:4e:40;WiFi Public - Andorra Telecom>Andorra La Vella>Andorra La Vella;-4.56432E+18;4795.434;3783.4788;321.84094;0;0;FEET;domain_5_1490020184435.jpg;3079.47;1996.57;FEET;2017-07-21T10:48:33.976+0200;2017-06-26T10:57:42.506+0200;2017-06-26T11:02:34.522+0200;;;
2416;1;5000;https://10.30.5.17/api/contextaware/v1/location/history/clients/?page=2&pageSize=5000;UNKNOWN;FALS;ASSOCIATED;ec:9b:f3:1a:43:6b;CERT;352;SIGNIFICANT_MOVEMENT;;Andorra wifi;34:bd:c8:be:6e:80;WiFi Public - Andorra Telecom>Andorra La Vella>Andorra La Vella;-4.56432E+18;4795.434;3783.4788;321.84094;0;0;FEET;domain_5_1490020184435.jpg;2825.14;2000.44;FEET;2017-07-21T10:48:33.976+0200;2017-06-26T11:02:24.490+0200;2017-06-26T11:02:34.502+0200;;;
2416;1;5000;https://10.30.5.17/api/contextaware/v1/location/history/clients/?page=2&pageSize=5000;UNKNOWN;FALS;PROBING;f0:25:b7:d8:df:c3;CERT;832;SIGNIFICANT_MOVEMENT;;;;WiFi Public - Andorra Telecom>Andorra La Vella>Andorra La Vella;-4.56432E+18;4795.434;3783.4788;321.84094;0;0;FEET;domain_5_1490020184435.jpg;2647.69;1909.34;FEET;2017-07-21T10:48:33.976+0200;2017-06-26T10:57:34.405+0200;2017-06-26T11:02:32.542+0200;;;
2416;1;5000;https://10.30.5.17/api/contextaware/v1/location/history/clients/?page=2&pageSize=5000;UNKNOWN;FALS;ASSOCIATED;f0:27:65:3b:d2:7d;CERT;280;SIGNIFICANT_MOVEMENT;;Andorra wifi;dc:a5:f4:04:4e:40;WiFi Public - Andorra Telecom>Andorra La Vella>Andorra La Vella;-4.56432E+18;4795.434;3783.4788;321.84094;0;0;FEET;domain_5_1490020184435.jpg;342.54;2481;FEET;2017-07-21T10:48:33.976+0200;2017-06-26T10:57:34.409+0200;2017-06-26T11:02:44.555+0200;;;
2416;1;5000;https://10.30.5.17/api/contextaware/v1/location/history/clients/?page=2&pageSize=5000;UNKNOWN;FALS;ASSOCIATED;00:87:01:a6:eb:e1;CERT;712;SIGNIFICANT_MOVEMENT;;Andorra wifi;dc:a5:f4:b9:63:60;WiFi Public - Andorra Telecom>Andorra La Vella>Andorra La Vella;-4.56432E+18;4795.434;3783.4788;321.84094;0;0;FEET;domain_5_1490020184435.jpg;1548.67;2115.96;FEET;2017-07-21T10:48:33.976+0200;2017-06-26T11:02:08.327+0200;2017-06-26T11:02:40.526+0200;;;
2416;1;5000;https://10.30.5.17/api/contextaware/v1/location/history/clients/?page=2&pageSize=5000;UNKNOWN;FALS;UNKNOWN;48:13:7e:7f:94:b0;CERT;240;SIGNIFICANT_MOVEMENT;;;;WiFi Public - Andorra Telecom>Andorra La Vella>Andorra La Vella;-4.56432E+18;4795.434;3783.4788;321.84094;0;0;FEET;domain_5_1490020184435.jpg;3146.78;2030.83;FEET;2017-07-21T10:48:33.976+0200;2017-06-26T10:51:33.841+0200;2017-06-26T11:02:46.581+0200;;;
2416;1;5000;https://10.30.5.17/api/contextaware/v1/location/history/clients/?page=2&pageSize=5000;UNKNOWN;FALS;PROBING;80:19:34:55:1e:00;CERT;760;SIGNIFICANT_MOVEMENT;;;;WiFi Public - Andorra Telecom>Andorra La Vella>Andorra La Vella;-4.56432E+18;4795.434;3783.4788;321.84094;0;0;FEET;domain_5_1490020184435.jpg;2333.16;1742.5;FEET;2017-07-21T10:48:33.976+0200;2017-06-26T08:13:25.856+0200;2017-06-26T11:01:05.860+0200;;;
2416;1;5000;https://10.30.5.17/api/contextaware/v1/location/history/clients/?page=2&pageSize=5000;UNKNOWN;FALS;UNKNOWN;f0:25:b7:1c:19:ba;CERT;200;SIGNIFICANT_MOVEMENT;;;;WiFi Public - Andorra Telecom>Andorra La Vella>Andorra La Vella;-4.56432E+18;4795.434;3783.4788;321.84094;0;0;FEET;domain_5_1490020184435.jpg;1452.08;2129.88;FEET;2017-07-21T10:48:33.976+0200;2017-06-26T10:30:29.521+0200;2017-06-26T11:02:08.307+0200;;;
2416;1;5000;https://10.30.5.17/api/contextaware/v1/location/history/clients/?page=2&pageSize=5000;UNKNOWN;FALS;PROBING;f0:27:65:4b:2c:72;CERT;896;SIGNIFICANT_MOVEMENT;;;;WiFi Public - Andorra Telecom>Andorra La Vella>Andorra La Vella;-4.56432E+18;4795.434;3783.4788;321.84094;0;0;FEET;domain_5_1490020184435.jpg;310.05;2497.03;FEET;2017-07-21T10:48:33.976+0200;2017-06-26T10:41:25.764+0200;2017-06-26T11:01:09.886+0200;;;
2416;1;5000;https://10.30.5.17/api/contextaware/v1/location/history/clients/?page=2&pageSize=5000;UNKNOWN;FALS;UNKNOWN;28:3f:69:02:3a:5a;CERT;352;SIGNIFICANT_MOVEMENT;;;;WiFi Public - Andorra Telecom>Andorra La Vella>Andorra La Vella;-4.56432E+18;4795.434;3783.4788;321.84094;0;0;FEET;domain_5_1490020184435.jpg;1356.97;2149.4;FEET;2017-07-21T10:48:33.976+0200;2017-06-26T11:01:40.113+0200;2017-06-26T11:03:00.679+0200;;;
2416;1;5000;https://10.30.5.17/api/contextaware/v1/location/history/clients/?page=2&pageSize=5000;UNKNOWN;FALS;PROBING;60:f1:89:1a:a6:2f;CERT;272;FLOOR_CHANGE;;;;WiFi Public - Andorra Telecom>Andorra La Vella>Andorra La Vella;-4.56432E+18;4795.434;3783.4788;321.84094;0;0;FEET;domain_5_1490020184435.jpg;3479.24;1948.42;FEET;2017-07-21T10:48:33.976+0200;2017-06-26T10:39:30.961+0200;2017-06-26T11:00:57.780+0200;;;
2416;1;5000;https://10.30.5.17/api/contextaware/v1/location/history/clients/?page=2&pageSize=5000;UNKNOWN;FALS;PROBING;4c:74:03:57:35:bf;CERT;288;SIGNIFICANT_MOVEMENT;;;;WiFi Public - Andorra Telecom>Andorra La Vella>Andorra La Vella;-4.56432E+18;4795.434;3783.4788;321.84094;0;0;FEET;domain_5_1490020184435.jpg;268.53;2495.1;FEET;2017-07-21T10:48:33.976+0200;2017-06-26T11:02:02.302+0200;2017-06-26T11:02:34.488+0200;;;
2416;1;5000;https://10.30.5.17/api/contextaware/v1/location/history/clients/?page=2&pageSize=5000;UNKNOWN;FALS;UNKNOWN;ec:10:7b:64:80:1d;CERT;376;SIGNIFICANT_MOVEMENT;;;;WiFi Public - Andorra Telecom>Andorra La Vella>Andorra La Vella;-4.56432E+18;4795.434;3783.4788;321.84094;0;0;FEET;domain_5_1490020184435.jpg;1571.56;2014.02;FEET;2017-07-21T10:48:33.976+0200;2017-06-26T09:41:53.005+0200;2017-06-26T11:02:30.466+0200;;;
2416;1;5000;https://10.30.5.17/api/contextaware/v1/location/history/clients/?page=2&pageSize=5000;UNKNOWN;FALS;PROBING;7c:0b:c6:91:c7:fd;CERT;952;SIGNIFICANT_MOVEMENT;;;;WiFi Public - Andorra Telecom>Andorra La Vella>Andorra La Vella;-4.56432E+18;4795.434;3783.4788;321.84094;0;0;FEET;domain_5_1490020184435.jpg;638.08;2514.24;FEET;2017-07-21T10:48:33.976+0200;2017-06-26T10:37:36.117+0200;2017-06-26T11:04:29.375+0200;;;
2416;1;5000;https://10.30.5.17/api/contextaware/v1/location/history/clients/?page=2&pageSize=5000;UNKNOWN;FALS;PROBING;88:83:22:40:cb:b4;CERT;568;SIGNIFICANT_MOVEMENT;;;;WiFi Public - Andorra Telecom>Andorra La Vella>Andorra La Vella;-4.56432E+18;4795.434;3783.4788;321.84094;0;0;FEET;domain_5_1490020184435.jpg;1081.26;2289.77;FEET;2017-07-21T10:48:33.976+0200;2017-06-26T09:43:29.477+0200;2017-06-26T11:02:34.498+0200;;;
2416;1;5000;https://10.30.5.17/api/contextaware/v1/location/history/clients/?page=2&pageSize=5000;UNKNOWN;FALS;ASSOCIATED;b0:9f:ba:08:7c:29;CERT;504;SIGNIFICANT_MOVEMENT;;Andorra wifi;e0:89:9d:fe:6d:20;WiFi Public - Andorra Telecom>Andorra La Vella>Andorra La Vella;-4.56432E+18;4795.434;3783.4788;321.84094;0;0;FEET;domain_5_1490020184435.jpg;2982.41;2002.78;FEET;2017-07-21T10:48:33.976+0200;2017-06-26T10:41:03.605+0200;2017-06-26T11:04:05.181+0200;;;
2416;1;5000;https://10.30.5.17/api/contextaware/v1/location/history/clients/?page=2&pageSize=5000;UNKNOWN;FALS;PROBING;e4:f8:9c:b4:d2:2d;CERT;760;SIGNIFICANT_MOVEMENT;;;;WiFi Public - Andorra Telecom>Andorra La Vella>Andorra La Vella;-4.56432E+18;4795.434;3783.4788;321.84094;0;0;FEET;domain_5_1490020184435.jpg;3386.64;1890.47;FEET;2017-07-21T10:48:33.976+0200;2017-06-26T08:01:02.383+0200;2017-06-26T11:03:43.022+0200;;;
2416;1;5000;https://10.30.5.17/api/contextaware/v1/location/history/clients/?page=2&pageSize=5000;UNKNOWN;FALS;ASSOCIATED;04:f1:3e:83:44:31;CERT;616;SIGNIFICANT_MOVEMENT;;Andorra wifi;68:86:a7:29:6f:20;WiFi Public - Andorra Telecom>Andorra La Vella>Andorra La Vella;-4.56432E+18;4795.434;3783.4788;321.84094;0;0;FEET;domain_5_1490020184435.jpg;2492.58;1723.19;FEET;2017-07-21T10:48:33.976+0200;2017-06-26T10:47:54.332+0200;2017-06-26T11:04:35.401+0200;;;
2416;1;5000;https://10.30.5.17/api/contextaware/v1/location/history/clients/?page=2&pageSize=5000;UNKNOWN;FALS;UNKNOWN;18:e2:9f:d4:08:c1;CERT;264;SIGNIFICANT_MOVEMENT;;;;WiFi Public - Andorra Telecom>Andorra La Vella>Andorra La Vella;-4.56432E+18;4795.434;3783.4788;321.84094;0;0;FEET;domain_5_1490020184435.jpg;2871.29;1957.46;FEET;2017-07-21T10:48:33.976+0200;2017-06-26T10:37:36.094+0200;2017-06-26T11:04:31.411+0200;;;
2416;1;5000;https://10.30.5.17/api/contextaware/v1/location/history/clients/?page=2&pageSize=5000;UNKNOWN;FALS;PROBING;20:55:31:db:c3:67;CERT;832;SIGNIFICANT_MOVEMENT;;;;WiFi Public - Andorra Telecom>Andorra La Vella>Andorra La Vella;-4.56432E+18;4795.434;3783.4788;321.84094;0;0;FEET;domain_5_1490020184435.jpg;826.61;2360.51;FEET;2017-07-21T10:48:33.976+0200;2017-06-26T09:52:44.807+0200;2017-06-26T11:03:55.082+0200;;;
2416;1;5000;https://10.30.5.17/api/contextaware/v1/location/history/clients/?page=2&pageSize=5000;UNKNOWN;FALS;PROBING;24:0a:64:ad:b4:70;CERT;264;SIGNIFICANT_MOVEMENT;;;;WiFi Public - Andorra Telecom>Andorra La Vella>Andorra La Vella;-4.56432E+18;4795.434;3783.4788;321.84094;0;0;FEET;domain_5_1490020184435.jpg;1764.07;1964.69;FEET;2017-07-21T10:48:33.976+0200;2017-06-26T10:17:46.200+0200;2017-06-26T11:03:45.020+0200;;;
2416;1;5000;https://10.30.5.17/api/contextaware/v1/location/history/clients/?page=2&pageSize=5000;UNKNOWN;FALS;PROBING;9c:5c:f9:47:a5:25;CERT;312;SIGNIFICANT_MOVEMENT;;;;WiFi Public - Andorra Telecom>Andorra La Vella>Andorra La Vella;-4.56432E+18;4795.434;3783.4788;321.84094;0;0;FEET;domain_5_1490020184435.jpg;1300.4;2206.75;FEET;2017-07-21T10:48:33.976+0200;2017-06-26T11:03:45.010+0200;2017-06-26T11:04:15.333+0200;;;
2416;1;5000;https://10.30.5.17/api/contextaware/v1/location/history/clients/?page=2&pageSize=5000;UNKNOWN;FALS;PROBING;50:f0:d3:a9:33:b9;CERT;840;SIGNIFICANT_MOVEMENT;;;;WiFi Public - Andorra Telecom>Andorra La Vella>Andorra La Vella;-4.56432E+18;4795.434;3783.4788;321.84094;0;0;FEET;domain_5_1490020184435.jpg;2947.94;2026.59;FEET;2017-07-21T10:48:33.976+0200;2017-06-26T10:56:31.909+0200;2017-06-26T11:03:45.035+0200;;;
2416;1;5000;https://10.30.5.17/api/contextaware/v1/location/history/clients/?page=2&pageSize=5000;UNKNOWN;FALS;PROBING;a4:c3:61:86:68:a9;CERT;688;FLOOR_CHANGE;;;;WiFi Public - Andorra Telecom>Andorra La Vella>Andorra La Vella;-4.56432E+18;4795.434;3783.4788;321.84094;0;0;FEET;domain_5_1490020184435.jpg;3643.53;1882.7;FEET;2017-07-21T10:48:33.976+0200;2017-06-26T10:57:02.182+0200;2017-06-26T11:03:55.112+0200;;;
2416;1;5000;https://10.30.5.17/api/contextaware/v1/location/history/clients/?page=2&pageSize=5000;UNKNOWN;FALS;PROBING;1c:67:58:2c:c9:16;CERT;336;SIGNIFICANT_MOVEMENT;;;;WiFi Public - Andorra Telecom>Andorra La Vella>Andorra La Vella;-4.56432E+18;4795.434;3783.4788;321.84094;0;0;FEET;domain_5_1490020184435.jpg;1635.53;1983.41;FEET;2017-07-21T10:48:33.976+0200;2017-06-26T10:56:35.979+0200;2017-06-26T11:04:25.357+0200;;;
2416;1;5000;https://10.30.5.17/api/contextaware/v1/location/history/clients/?page=2&pageSize=5000;UNKNOWN;FALS;PROBING;48:74:6e:d0:23:f0;CERT;304;SIGNIFICANT_MOVEMENT;;;;WiFi Public - Andorra Telecom>Andorra La Vella>Andorra La Vella;-4.56432E+18;4795.434;3783.4788;321.84094;0;0;FEET;domain_5_1490020184435.jpg;1265.73;2199.05;FEET;2017-07-21T10:48:33.976+0200;2017-06-26T10:56:42.058+0200;2017-06-26T11:04:39.429+0200;;;
2416;1;5000;https://10.30.5.17/api/contextaware/v1/location/history/clients/?page=2&pageSize=5000;UNKNOWN;FALS;UNKNOWN;4c:74:03:55:47:7a;CERT;224;SIGNIFICANT_MOVEMENT;;;;WiFi Public - Andorra Telecom>Andorra La Vella>Andorra La Vella;-4.56432E+18;4795.434;3783.4788;321.84094;0;0;FEET;domain_5_1490020184435.jpg;1003.21;2295.35;FEET;2017-07-21T10:48:33.976+0200;2017-06-26T11:01:28.020+0200;2017-06-26T11:03:47.059+0200;;;
